mu,omega,alpha1,beta1,shape,tick,ar1,ar2,ma1,ma2,alpha2,gamma1,gamma2,beta2,ma3,eta11,eta21,skew,ar3,ar4,ar5,ma4,label
-0.000208772325264684,1.7392460633835e-07,0.00096215804084195,0.269528651273874,18.325494990789,T,0.697459584784282,-0.0437639166608197,-0.655421064388496,,0.00130612659280028,-0.107877479832098,0.173852749415576,0.69275041013903,,,,,0.0830425856512323,,,,2010
0.000771156793116097,1.57427959930353e-05,0.0809310324435444,0.814664533159488,6.54640999214389,TAP,,,,,,,,,,,,,,,,,2010
0.00187429354160345,1.12852717386197e-12,0.0659214708264652,0.932936953472751,4.73409154986153,TDG,0.994292096996403,-0.10997799269636,-0.94788282012726,,,,,,,,,,,,,,2010
0.00150830050936926,7.24031291115418e-06,0.120692952097957,0.861391484211265,7.90654352250172,TDY,,,,,,,,,,,,,,,,,2010
0.000182105522202449,2.28067876808551e-06,0.00113232221631084,0.999619216557488,6.46857744520365,TECH,-0.805894055608354,,0.921902965990354,,,-0.0322466919782447,,,,,,,,,,,2010
0.00280427098964885,2.5039155760655e-05,0.161105234238415,0.769006028580582,74.9327818169295,TEL,,,,,,,,,,,,,,,,,2010
0.00188638842644916,1.84997197346654e-05,0.0347340560763022,0.943500360871698,7.24275045903942,TER,,,,,,,,,,,,,,,,,2010
0.000476954376301331,5.30505652106372e-05,0.0765782451607637,0.734424840405954,25.4959427731808,TFC,,,,,0.0579772353423745,,,,,,,,,,,,2010
0.000101372203467489,8.32367640112578e-06,0.0293904792285304,0.941808783982734,3.38325977878445,TFX,-1.3551938727912,-0.508397226474978,1.33270790716222,0.4329417198177,,,,,,,,,,,,,2010
0.000782588177497523,7.3269443655582e-06,0.0448521997531509,0.910885932728903,6.20764001533117,TGT,,,-0.0742472060033515,,,,,,,,,,,,,,2010
0.00116320239622236,2.92587431055629e-06,0.053697240015557,0.929876757157608,7.20562706702634,TJX,-0.145024874488091,0.504549573180056,0.091648468364504,-0.596090447269554,,,,,,,,,,,,,2010
0.000581884649862693,9.05330249723044e-08,1.98367152430326e-09,0.998999959343783,4.77106116371992,TMO,,,,,,,,,,,,,,,,,2010
0.00301512007608785,7.87740992315572e-05,0.120028708721441,0.750688923517902,6.30710058896781,TMUS,-0.108231718170388,,,,,,,,,,,,,,,,2010
0.00185743604552954,1.33041271939741e-05,0.0724247808706592,0.905487764628636,3.76128815764377,TPR,,,,,,,,,,,,,,,,,2010
0.0021672534466044,1.41647268968098e-05,0.0783660369270793,0.881261039403846,7.03443645790284,TRMB,-0.265768910413664,-0.933374344460113,0.343214020595189,0.965178564779281,,,,,,,,,,,,,2010
0.00204613198918715,8.30185093854096e-06,0.0982872318597273,0.883321240939392,8.50277556178586,TROW,-0.155759455992507,,,,,,,,,,,,,,,,2010
0.000613748123327322,5.74775288438988e-06,0.0832292640754672,0.873671996589095,6.79064874092254,TRV,0.464481424618505,-0.576468210330868,-0.676127449699535,0.705911997552111,,,,,,,,0.906112809987947,,,,,2010
0.00241623592531244,1.8290652163691e-11,0.0275193296779125,0.970827928912492,6.37584757999633,TSCO,,,,,,,,,,,,,,,,,2010
0.00238547815175172,5.23092874282083e-07,5.85847887636611e-09,0.998999844764935,4.7444424633351,TSN,,,,,,,,,,,,,,,,,2010
0.00257808381222102,5.16434318121491e-06,0.0869059930184199,0.900615606314035,6.21936188113244,TT,,,,,,,,,,,,,,,,,2010
0.000437053512697792,2.78680483209294e-05,0.0230225793428598,0.936930221306062,4.92016343823936,TTWO,,,,,,,,,,,,,,,,,2010
0.00126599040827641,7.44559090466236e-14,0.0333201764274858,0.964098318109143,14.7505978449565,TXN,,,-0.101990915541978,,,,,,,,,,,,,,2010
0.000990899491603684,8.08252805211073e-06,0.096491143706964,0.893418848240795,5.08308454493153,TXT,,,,,,,,,,,,,,,,,2010
0.000759014549680698,1.30422902706e-05,0.0896499326486334,0.875608325054854,3.46671963537908,TYL,,,,,,,,,,,,,,,,,2010
0.00125733531184762,1.02423235604721e-12,0.0131623773359105,0.983312084891337,6.09802380274964,UAL,,,,,,,,,,,,,,,,,2010
0.000855575612988168,9.58211362627036e-05,0.0964737133456013,0.284433097940374,7.87020288016971,UDR,0.953284468046115,,-1.00035028145675,-0.0268718790421147,0.492644484207866,,,,,,,,,,,,2010
0.00125843331595002,1.95961762516518e-13,0.0168942886244788,0.979906466149178,13.1710223797865,UHS,,,,,,,,,,,,,,,,,2010
0.00152820579022112,2.30297657384338e-05,0.0335676820615602,0.937501914428472,5.70363227069971,ULTA,,,,,,,,,,,,,,,,,2010
0.000892229058588114,8.52486451669702e-12,1.76224769415717e-05,0.0654046207223936,24.1650932629557,UNH,-0.0521035176594512,,,,0.0159696895293601,,,0.915031578348475,,,,,,,,,2010
0.00144728890717511,8.51034864937864e-06,1.43407424430321e-09,0.866147660601364,9.16865658156619,UNP,,,,,,0.216578900515869,,,,,,,,,,,2010
0.00053841373110435,1.60661838942972e-06,0.0681020057380163,0.93089793117282,3.23167147203311,UPS,,,,,,,,,,,,,,,,,2010
0.00276410809151731,3.3638518458961e-07,0.0365144913892115,0.962485411000382,4.52482283625181,URI,0.162488578381872,,,,,,,,,,,,,,,,2010
0.00187296801769618,1.15264889647611e-05,0.0070265582661149,0.867722380105929,31.5291359846113,USB,,,,,0.0897236644266189,,,,,,,,,,,,2010
0.000569577122149797,0.000126273485685376,0.0970792082817453,0.499003501035328,3.93924263397806,V,,,,,0.131061238237416,,,,,,,,,,,,2010
0.00137603761820795,4.66572751667816e-06,0.0763211107296714,0.905646149970161,6.13104714899266,VFC,,,,,,,,,,,,,,,,,2010
0.00176650947644069,1.34443152845952e-05,0.0576635696624273,0.909907905324314,19.1611950423023,VLO,0.861690816358982,,-0.892040940542109,,,,,,,,,,,,,,2010
-0.000916451586925636,0.000215462407815631,0.0910313967759535,0.492867618806421,4.98267194094525,VMC,,,,,,,,,,,,,,,,,2010
0.000206817859344239,1.70242802733981e-07,3.0053771905093e-06,0.998960804508656,6.10288629946006,VRSK,,,,,,,,,,,,,,,,,2010
0.00118860002045919,7.29182375789716e-06,0.0543905541189843,0.913314893025254,5.2505617565416,VRSN,-0.0344436552696213,-0.974014059031336,0.00624959862334786,0.954023446951527,,,,,,,,,,,,,2010
-0.000675012948721267,1.95135590860837e-05,0.0396509934491279,0.903905193435146,99.9999432922053,VRTX,,,,,,,,,,,,,,,,,2010
0.00100243498782714,1.59915498330315e-05,0.00649836972864862,0.875336986453344,7.87103269053457,VTR,,,,,0.0620580124861171,,,,,,,,,,,,2010
0.00115227567991857,1.00137926706605e-05,0.0880194182468846,0.807089010594783,12.2304264245678,VZ,-0.0791246368600283,0.845609893238914,0.110139198565968,-0.825928418814845,,,,,0.0590748626079596,,,,,,,,2010
0.00115602062493466,4.9140200402502e-06,0.0607832348466399,0.924519413702775,6.91777210841213,WAB,,,,,,,,,,,,,,,,,2010
0.0013445134927864,8.8184327652447e-06,0.0898282991538589,0.876911365771132,6.36950407816111,WAT,,,-0.157808943513482,,,,,,,,,0.898172137936575,,,,,2010
0.000456465775086604,1.42061742113458e-07,6.41657849931997e-09,0.998999874412524,4.26358421580662,WBA,,,,,,,,,,,,,,,,,2010
0.00114584820398755,2.69660833794062e-05,0.0992563050313334,0.822068532404187,4.43406630882944,WBD,,,,,,,,,,,,,,,,,2010
-0.000686272369146385,5.27838616700584e-12,0.027688297312928,0.970198620864519,5.83938452904637,WDC,,,,,,,,,,,,,,,,,2010
0.000724527167365447,1.43331155250453e-06,1.43099230915367e-07,0.919157300496371,8.52251559861597,WEC,,,-0.057125250225032,-0.105505182490269,0.0641359232715132,,,,-0.091161581819918,,,,,,,-0.148426559531391,2010
0.00133854958561073,1.11064870543683e-05,0.0799052481998481,0.872215578211144,4.45181293431939,WELL,,,,,,,,,,,,,,,,,2010
0.00162183381003759,1.76025890644369e-05,0.0914411375590828,0.87188893009575,8.52778525946122,WFC,,,,,,,,,,,,,,,,,2010
0.0007129750394139,2.15974084513922e-05,0.110245777130248,0.867582635551984,5.37021582506101,WHR,,,,,,,,,,,,,,,,,2010
0.00112963341019077,1.09362088851718e-06,1.91609889625958e-08,0.905154547240379,4.11505305278968,WM,,,,,,0.175475278856749,,,,,,,,,,,2010
0.00163061108587779,6.92440955247082e-06,0.102613929781804,0.884099812951696,5.36017419554804,WMB,-0.836477308231518,,0.935780512854777,,,,,,,,,,,,,,2010
0.000298398573671497,2.24870200500351e-06,0.0628971465102416,0.905564671351366,6.53573801248567,WMT,-0.567679872452017,,0.492726551133409,-0.111377542312185,,,,,,,,,,,,,2010
0.000517372617801401,4.03340032038169e-06,0.00825322852975343,0.862302436976779,4.75821122741169,WRB,,,-0.146674610323913,,0.102518188579954,,,,,,,,,,,,2010
0.000580044000469122,5.09150094527291e-07,1.0716761081352e-05,0.998200069265477,5.6773530688414,WST,,,,,,,,,,,,,,,,,2010
0.00151729273911798,7.27531851805326e-06,0.0757087832097547,0.90604478069335,27.8245941201804,WY,,,,,,,,,,,,,,,,,2010
0.00236428319008943,1.22137684362114e-05,0.0419700060697436,0.940053707891478,8.95515762851572,WYNN,-0.0816713088137225,0.01971826777891,,,,,,,,,,,-0.10267497431564,,,,2010
0.000663304045473896,3.58896659498063e-07,0.0829862801253523,0.912664950313965,15.7318551971724,XEL,,,,,,,,,,,,,,,,,2010
0.00100774492001233,4.58377316680088e-06,0.138378809812932,0.833055002210373,7.18119145668522,XOM,,,,,,,,,,,,,,,,,2010
0.00104542535393587,3.90421619923814e-05,0.0929731816251492,0.163910000181544,3.84490931371905,XRAY,,,,,0.217277295489177,,,0.415474945208336,,,,,,,,,2010
0.00185656411145322,3.03959115101294e-05,0.124473470951674,0.736997836659238,5.75994555480244,YUM,,,,,,,,,,,,,,,,,2010
-8.29749634709008e-05,1.01538719759128e-07,0.000127737377459475,0.226995924061569,6.44277737696728,ZBH,0.0379783638848299,0.847791364864412,-0.100757305307886,-0.957437376988033,,,,0.771682919385533,,,,,,,,,2010
0.00129761198454953,2.13664309186672e-06,0.052189941401676,0.940794139002411,4.7113107871322,ZBRA,,,0.0950923760007396,,,,,,,,,,,,,,2010
0.00325036451467132,6.80628901340721e-06,7.01335338945486e-08,0.906202825083054,24.1711130715028,ZION,0.141670793252966,-0.0557370093532104,,,0.0852140484766417,,,,,,,1.31680343306348,-0.0108101409638346,0.070311163394132,,,2010
