mu,ar1,ma1,omega,alpha1,beta1,shape,tick,ar2,ma2,ma3,gamma1,beta2,ar3,alpha2,gamma2,skew,eta11,eta21,ar4,label
0.00242567913940815,,,0.0001248268501885,0.132824451875782,5.80126891250418e-10,4.814200565211,PXD,,,,,0.592285105096922,,,,,,,,2013
0.000935692045824399,0.00976922696491817,,6.59886677054226e-08,3.7873588405598e-09,0.998999989324098,4.43593516806544,QCOM,,,,,,,,,,,,,2013
0.00137224153019318,0.045907722563845,,2.32416198924356e-07,2.76777629731448e-10,0.998999929956334,6.66151934897569,RCL,,,,,,,,,,,,,2013
0.000772271612210158,,,6.12210943086277e-06,0.112690786856599,0.856418759226907,7.23188118515863,REG,,,,,,,,,,,,,2013
0.00231861099965285,0.0376659072146478,,1.32978007006262e-05,0.0587340247729091,0.922065754498178,7.29605810551931,REGN,,,,,,,,,1.41644818048418,,,,2013
0.00143139391103438,-0.0789729739596211,,8.92794548212909e-08,5.19175611109261e-08,0.99899981966896,12.6949251288923,RF,,,,,,,,,,,,,2013
0.00145119122351941,,,3.47025458475459e-12,0.000217162427200147,0.998551528861974,4.94977844154244,RHI,,,,,,,,,1.01481050673387,,,,2013
0.00149621902861879,-0.00214699467967329,,5.82358916497692e-06,0.0526144911606205,0.919469956248142,4.97925258408204,RJF,,,,,,,,,,,,,2013
0.000500853950188526,0.814055388952904,-0.792975420084849,1.10248720053333e-13,4.90853138730001e-05,0.998509091494153,4.2738697582186,RL,-0.0281403453234858,,,,,,,,,,,,2013
0.0010301305992497,,,2.1483717686148e-07,3.03363261531179e-10,0.998999946290005,3.38010225388276,RMD,,,,,,,,,,,,,2013
0.00136043290426352,0.0153097036447464,,8.92493051248266e-08,1.53401169495467e-08,0.998999890411751,6.28232421892272,ROK,,,,,,,,,,,,,2013
0.00190425853897137,-0.0398008942184102,,5.20217913367889e-07,0.0226623340902577,0.970872860826293,4.65299440940655,ROL,,,,,,,,,,,,,2013
0.00133025796390112,-0.202247156984538,,3.23065225747775e-07,0.000154278597363967,0.997437463598845,4.04446944251391,ROP,,,,,,,,,,,,,2013
0.00129233407048748,-0.892040298879563,0.949669059215057,4.53889284046335e-13,0.000741298038208802,0.99728531960512,4.708612743463,ROST,-0.0400616080543443,,,,,-0.116123755521699,,,,,,,2013
0.000817465679932909,,,2.68722785850581e-06,0.019618542433177,0.95239024168746,6.97880633036898,RSG,,,,,,,,,,,,,2013
0.00162799742235331,-0.032550662207423,,1.51858628194571e-05,1.49521759828153e-10,0.779367250341306,11.2258204300049,RTX,,,,0.284842137948538,,,6.50185764238802e-09,-0.161023400260983,,,,,2013
0.00157116608322229,,,3.40783661221746e-12,1.98783666053923e-05,0.997681282360913,4.77389413628246,RVTY,,,,,,,,,,,,,2013
0.000931308054168641,0.122629173214041,,1.60991863406007e-07,2.53332519761682e-08,0.998999903562386,5.30179067213537,SBAC,0.0450530975115999,,,,,,,,1.10911245156059,,,,2013
0.00126276483209664,-0.0668894958564196,,1.01525633014489e-07,3.14270810509804e-09,0.998999986956449,7.3055687834489,SBUX,-0.134221208558505,,,,,,,,,,,,2013
0.00237158979778273,-0.0510229446976314,,1.70246235752247e-07,4.59911377386815e-10,0.998999931255226,5.68013988563994,SCHW,,,,,,,,,,,,,2013
0.00258159162020813,,,2.93407987107503e-05,2.80997404556253e-17,0.969658752281751,2.30199332303204,SEE,,,,,,,,,,,,,2013
0.00119410669622824,-0.145355644242483,,9.3025444103188e-07,5.5933843422136e-05,0.995699217022657,3.84402680717317,SHW,,,,,,,,,,,,,2013
0.00136480888854369,-0.152305033958913,,1.4062273236721e-07,9.18219117225028e-09,0.998999913928016,3.76387326959583,SJM,,,,,,,,,,,,,2013
0.00102505239229471,-0.721038738149436,0.673229550571702,4.5266737070537e-13,1.865283220067e-05,0.998971074654258,8.30154330659943,SLB,,0.0842248816782558,,,,,,,,,,,2013
0.00159247874750984,-0.143421099482193,,2.56917604847652e-08,0.00420669115177121,0.994775503872633,7.81306945582898,SNA,,,,,,,,,,,,,2013
0.00116731953845714,,,6.48718492547185e-08,8.61801855720904e-09,0.998999954484835,8.95042354808456,SNPS,,,,,,,,,,,,,2013
9.35313924973347e-05,-0.0614570725579587,,2.62232310297397e-06,1.60479808812745e-06,0.917850560439761,7.93534498147313,SO,,,,0.083059960700674,,,,,,,,,2013
0.000198412815099554,,,6.50509404073229e-06,0.278022704405666,0.693486069188376,99.9986499096385,SPG,,,,,,,,,,,,,2013
0.00235578633330264,-0.14556325591366,,9.6269139911642e-05,0.10304086697292,0.362870567111778,4.18696210703059,SPGI,,,,,,,,,,,,,2013
0.00112146301307443,-0.116658016166805,,1.41219270872478e-05,0.144727273457043,0.703570151712624,11.8545145056341,SRE,,,,,,,,,,,,,2013
0.00136547024740683,,,1.15072773885073e-08,1.50567161504703e-09,0.998999939842646,4.27140730354197,STE,,,,,,,,,,,,,2013
0.00141236157089516,-0.0303790444162366,,8.8260590137992e-06,2.46758940902537e-08,0.944965939225201,14.7826799280136,STLD,,,,0.036556545865136,,,,,,,,,2013
0.00162395280942718,0.580195832400378,-0.642328379643307,8.7570859599296e-08,9.42385056113161e-09,0.998999977495009,4.65618673159667,STT,,,,,,,,,,,,,2013
0.00278937142318134,0.031007516856156,,7.78206874942973e-08,1.14765742883872e-08,0.998999949855223,4.97575773104659,STX,,,,,,,,,,,,,2013
0.00245870013025818,-0.599493900796801,0.623701373658971,1.32038447787871e-06,1.37725323786481e-08,0.988470401257609,3.02843635498314,STZ,-0.963478870451782,0.985491058083181,,,,,,,,,,,2013
0.00152622957032937,-0.0136843149274907,,0.000124697269400163,0.188795744643169,5.56834813890993e-09,5.16347401318486,SWK,-0.145519090921767,,,,,,,,,,,,2013
0.00147305674819327,-1.09226592993252,0.996571684108062,9.06534874251454e-15,0.00362120825865813,0.993931648614008,5.55657456501704,SWKS,-0.181051101866475,-0.135281221989946,-0.219251169108186,,,,,,,,,,2013
0.0012768362330737,0.0749324468483177,,1.54983616579229e-08,2.54978560765247e-09,0.998999996456947,7.81346775093482,SYK,0.162925629728327,,,,,,,,,,,,2013
0.00065576976482763,,,2.22263556324452e-16,0.000190726610371716,0.927912990245433,2.58093148096681,SYY,,,,-0.0805854526973275,0.0847059837232135,,5.00750881518068e-05,0.0443452841116635,0.877501848645482,,,,2013
0.000585065257982665,-0.0665535238478829,,6.12243597483715e-08,2.02583693841524e-09,0.998999980920372,7.20726306899721,T,,,,,,,,,,,,,2013
0.000215696571408842,-0.0836805496605197,,4.16883304738678e-15,0.00121671282743688,0.997093992723213,5.27580146610716,TAP,,,,,,,,,,,,,2013
0.00120168199485179,-1.91822684683933,1.8876308366998,3.74226414293547e-07,0.00215479931360575,0.995369714259254,7.42323685670092,TDG,-0.923652068080835,0.885252533507758,,,,,,,1.07112682774146,,,,2013
0.00135287639165236,-0.847149232605797,0.786573397067581,8.2421074660664e-08,4.88664532591975e-08,0.999999983132796,10.7114287715264,TDY,,,,-0.00200010061405931,,,,,,,,,2013
0.000207460627944949,-0.106334775872422,,7.18644407669356e-07,4.89071673010055e-06,0.998938441862387,2.72118432408382,TECH,,,,,,,,,,,,,2013
0.00154938987524817,-0.107754316379323,,1.02136549412356e-06,8.66947031576529e-05,0.993615366669463,3.6831301222642,TEL,,,,,,,,,,,,,2013
-0.000114174772272087,,,8.31491607625537e-11,2.723703870251e-06,0.980794076657201,6.33096598710208,TER,,,,0.0362805545986717,,,,,,,,,2013
0.00120163694026174,-0.119268474785259,,4.83429189830176e-08,2.12122973064475e-08,0.998999978261924,11.3099411691595,TFC,,,,,,,,,,,,,2013
0.00124453354380015,0.052950330703665,,3.73557158754082e-08,1.00272501515049e-08,0.998999975938979,6.85930894849582,TFX,,,,,,,,,,,,,2013
0.000313342994033557,,,1.46327635958761e-07,5.23164967228729e-07,0.998998004161067,4.44464504432161,TGT,,,,,,,,,,,,,2013
0.0013175080882799,-0.0579786324033411,,4.20993306576841e-07,0.000114229321294797,0.99692651281826,3.62564892053988,TJX,-0.0364425148719945,,,,,,,,,,,,2013
0.00194243635344821,-0.145540766791802,,5.63579630296676e-05,0.218621486029985,0.268977263267094,4.86429486897049,TMO,,,,,0.112383357325213,,2.38169922376489e-07,,,,,,2013
0.00338832954396906,,,0.000404278116134906,0.154838266033683,5.74032596325254e-12,3.49258291603197,TMUS,,,,,,,,,,,,,2013
0.00159520875209646,,0.185983808303693,3.698168756393e-07,0.0145620060991409,0.406187970609565,3.34535087751216,TPR,,,,0.0386275302189901,0.56134616913608,,0.0164029167230188,-0.0610069520543354,0.913118167011168,,,,2013
0.00215758418466762,0.0644979615544944,,6.7187442549276e-08,1.0606049650844e-08,0.998999974152195,10.1060500638894,TRGP,,,,,,,,,,,,,2013
0.000378216731849172,,,1.41778915164535e-06,1.39081267878717e-05,0.996244314737766,3.32277442833364,TRMB,,,,,,,,,,,,,2013
0.00136986121661263,-0.0827051139083065,,2.8360364111766e-08,1.59809766709377e-08,0.998999957693885,7.03989125839289,TROW,,,,,,,,,,,,,2013
0.00138872010975804,-0.0858261781403084,,1.2532408894885e-05,0.0818928445387029,0.778692261987805,6.54403386396575,TRV,,,,,,,,,,,,,2013
0.00149199007860271,0.0405148132687338,,1.0592533681549e-05,2.42226638675699e-09,0.894766405745446,5.90606734175559,TSCO,-0.129484106170016,,,0.118810909346106,,,,,,,,,2013
0.00595889130051659,,,0.000785604328120038,0.396525196728453,0.406126028375451,2.71938316136965,TSLA,,,,,,,,,,,,,2013
0.00238229623755653,0.0360307107806693,,2.37323719340997e-07,2.58843397611767e-06,0.998944037576683,4.45396110122093,TSN,,,,,,,1.31580133075397e-05,,,,,,2013
0.00204701888271937,-0.514814112504019,0.360402457241654,1.45966074640455e-07,1.12590186295418e-09,0.998999963608135,5.72111754957489,TT,,-0.158181053056329,-0.150203716600182,,,,,,,,,,2013
0.00200317303020652,0.953499663313494,-0.969476735591677,2.87349128574142e-12,2.42068872869602e-06,0.0965242620599257,4.65694070967489,TTWO,,,,,0.902047028471523,,2.28591109461562e-06,,,,,,2013
0.00120524980883402,-0.066516827475205,,2.00498883402747e-05,1.36304847417301e-13,0.717915224606558,5.50064215902623,TXN,,,,0.281591034401638,,,,,,,,,2013
0.00168396174772225,-0.0519416958742578,,1.21760943395747e-11,7.40066084898343e-06,0.998970081389618,3.68361191206886,TXT,,,,,,,8.0892934988324e-06,,,,,,2013
0.00256051875257153,-0.591724738713652,0.452296792977304,2.19468750641567e-05,0.0416618584212164,0.850457172824776,5.95901655743847,TYL,,,,,,,,,,,,,2013
0.00182351388175392,,,6.71654051875111e-07,1.66598740793367e-09,0.99899977801992,6.30753620292487,UAL,,,,,,,,,,,,,2013
0.000299465812477842,,,8.27554718832121e-06,0.100975767766416,0.287450992874758,10.8237276503869,UDR,,,,,0.556776145273737,,,,,,,,2013
0.00216637952060184,-0.116133307928146,,5.02398734038024e-11,0.0141297937413694,0.983842896215877,6.46686403817241,UHS,,,,,,,,,,,,,2013
0.00104940452374253,,,0.000199697534141302,0.0248128742526074,0.624385864567229,2.58728602186286,ULTA,,,,,,,,,,,,,2013
0.0014420306457942,-0.0213158932243396,,1.13975472318267e-07,7.03115702599772e-09,0.998999908652505,3.84555561147969,UNH,0.0699274290926843,,,,,,,,,,,,2013
0.00129501744204292,0.590587186269295,-0.714085885573162,8.91977842259171e-07,0.0265753557113601,0.964485951675431,7.90272866448078,UNP,,,,,,,1.78407933189944e-08,,,,,,2013
0.00153812538187484,0.10237883753647,,5.49288509430385e-13,6.12647238937711e-05,0.998215674450038,5.41173401106141,UPS,,,,,,,,,,,,,2013
0.00233664564002285,-0.0159300757894126,,7.67820348115824e-09,5.98274426748998e-09,0.998999970091128,7.36561672356604,URI,,,,,,,,,,,,,2013
0.00103360071031897,-0.912350183778909,0.870815707867133,2.57465620236929e-14,0.000188071508974616,0.924904880075785,7.58036903474708,USB,,,,0.274870496423982,0.0811122351723858,,0.000220477749674979,-0.28992474218401,,,,,2013
0.00159603634544061,-0.135517597757644,,1.36484546765328e-07,7.1893994675609e-09,0.998999956357785,5.45263711160799,V,,,,,,,,,,,,,2013
0.00198402031704098,,-0.111228082418714,1.90821090059504e-08,8.74018461544222e-09,0.998999988159209,6.57354423404476,VFC,,,,,,,,,,,,,2013
0.00243001606880501,-0.910804386676409,0.895269763949617,7.93034282358809e-07,0.00809132431324033,0.988389506190183,6.64521319548216,VLO,,,,,,,,,,,,,2013
0.000459239308278427,,,0.000198725108585433,0.192707559090639,0.250660802389969,5.21047546201102,VMC,,,,,,,,,,,,,2013
0.000681250264268485,0.0473812528568276,,3.64245313240063e-07,0.000141179885881277,0.995935710293435,3.17914173897836,VRSK,,,,,,,,,,,,,2013
0.00167607956283456,-0.0184717751607062,,1.29837221384685e-11,6.91067921953286e-06,0.998740306833718,5.2491670273348,VRSN,,,,,,,,,,,,,2013
-0.000206916040510662,,,0.000541622974602646,0.00860596978450711,0.033943684067757,3.935007200411,VRTX,,,,,,,1.10832713820306e-16,,,,,,2013
0.00101564265111638,,,3.83432189025192e-06,1.64938855442759e-08,0.837771970107716,5.82054740317489,VTR,,,,0.350595094137426,,,0.144854523546871,-0.317848130355563,,,,,2013
0.000704420466202917,-0.0726222252061721,,1.79003197506333e-05,0.235690311867934,0.622974583996663,56.5105087512254,VZ,,,,,,,,,,,,,2013
0.00201094358650556,1.27664419218815,-1.40501190059654,2.75534813237076e-07,0.00121684261815608,0.999933084851769,5.90538835686781,WAB,-0.367082541007101,0.387950235597705,,0.194758234154034,,,0.000427561344664676,-0.205526789717666,0.917238410929039,,,,2013
0.000792766387707309,0.762934043032076,-0.921470392673307,3.52344551915846e-14,2.46893075893148e-05,0.998793355868598,4.57602279947749,WAT,0.161290314681702,,,,,-0.106686118707318,,,,,,0.0650232866777222,2013
0.00164082745605405,-0.0426086633075964,,5.51998831862649e-07,6.1972304083407e-05,0.997755562117572,3.93873938008974,WBA,,,,,,,,,,,,,2013
0.00127529307601233,0.00112064394019999,,1.81537620188512e-07,5.79044136207424e-09,0.9989999205721,5.45672535655617,WBD,,,,,,,,,,,,,2013
0.00311226342414416,,,7.81169329792918e-05,1.35491034526431e-10,0.699937787188015,5.37934338791829,WDC,,,,0.138037955269084,,,,,,,,,2013
0.000678492423408935,-0.0630033185885663,,4.15172176396289e-06,1.20440041443294e-10,0.907849570112599,23.8791147655309,WEC,,,,0.0761486113144491,,,,,,,,,2013
0.00110252192397176,,,3.79686760259355e-06,0.0926959974086374,0.906303881301669,3.51892945985578,WELL,,,,,,,,,,,,,2013
0.00125695351002919,-0.0713729933964641,,8.04520024720706e-08,6.75741555304897e-08,0.998999753156978,8.85726141104156,WFC,-0.0992874577273571,,,,,,6.20976696927034e-08,,1.08016926205224,,,,2013
0.00118747876028593,-0.0173353336818677,,4.91749026281105e-12,8.30531016781523e-06,0.99891483404223,5.44274497687536,WHR,,,,,,,,,,,,,2013
0.00125189994946463,,,1.237789394509e-07,0.0422194285428607,0.680293125168713,9.98935003144956,WM,,,,,,,,,,0.998340371035295,0.000801872096123249,,2013
0.000497555108001705,0.034293363539148,,1.61042611022587e-07,4.54382756556262e-07,0.998996657613976,6.2259718996111,WMB,,,,,,,,,,,,,2013
0.000631455066568568,-0.00763812603315738,,5.70722236267868e-13,0.000324595034211049,0.999672333737417,11.1170705520717,WMT,,,,0.29648598780753,,,0.000395763322352305,-0.299724359863945,,,,,2013
0.000919126919394088,0.0623482480023608,,4.34797590887072e-08,9.81268380675061e-09,0.998999961630002,5.89952697803426,WRB,,,,,,,,,,,,,2013
0.00201512622916919,,-0.0329031810085085,1.06254814663594e-06,1.4927232877491e-08,0.99899998212563,2.82471023004112,WST,,0.12920147880752,,,,,,,,,,,2013
0.000888489973238309,-0.0964068967772405,,1.17808525134806e-07,0.0973428438750576,0.149227198043864,7.95032364905146,WY,,,,,0.112251343517621,,,,0.848294764826142,0.999487689882189,0.00449782999997488,,2013
0.00258805142981181,0.025499142266253,,6.20824102979962e-06,1.82726924226436e-05,0.970931480623519,4.67613320024758,WYNN,,,,,,,,,,,,,2013
0.00049603416673411,-0.0570404938770428,,2.33045838789371e-06,0.0355672018441948,0.935200450808203,7.46110468854115,XEL,,,,,,,,,,,,,2013
0.00061819491805984,-0.0900226944552037,,8.47162012886404e-08,4.6684431497523e-08,0.998999913237425,8.40120258756956,XOM,,,,,,,,,,,,,2013
0.000694345319604421,-0.112578967618063,,3.2234556520409e-06,0.0538287429780592,0.913400987233858,6.39696433765757,XRAY,,,,,,,,,,,,,2013
0.0015857767756522,-1.50207569911131,1.65289775180817,2.58472701689002e-12,1.02519965124839e-05,0.998700355038169,3.36128253951696,XYL,-0.734341839133811,0.89006900676461,,,,,,,,,,,2013
0.000809350309449495,,,1.22634906020675e-07,8.06387829850102e-09,0.998999991256774,4.05586695346415,YUM,,,,,,,,,,,,,2013
0.00187405502536599,,,3.71849289078218e-08,8.99797890105839e-11,0.99899995433365,7.32962291090563,ZBH,,,,,,,,,,,,,2013
0.00103916054113159,-0.116019897037392,,3.05874933258767e-07,7.69072338220218e-05,0.997270370380378,4.42417757796034,ZBRA,,,,,,,,,,,,,2013
0.00132631990104255,-0.025738168378653,,2.75991588065448e-07,2.18470749739723e-07,0.998997033453459,8.06845892302846,ZION,,,,,,,,,0.900308908245646,,,,2013
