mu,omega,alpha1,beta1,shape,tick,alpha2,gamma1,gamma2,ma1,ar1,ar2,ar3,ma2,ma3,beta2,skew,eta11,eta21,ma4,ma5,ar4,ar5,label
0.000729085996780963,6.17005827051628e-06,6.45246444393642e-08,0.909689988434818,6.38084669434086,FI,0.0688637003725334,,,,,,,,,,,,,,,,,2011
0.000369638530354742,3.4694273743237e-05,0.255231301014622,0.445182883628942,5.18265713898747,FICO,,,,,,,,,,0.282433178508337,,,,,,,,2011
0.000260758440911079,5.0795857433321e-06,0.10821043150209,0.878606162927074,57.7904549191982,FIS,,,,0.481417644796418,-0.591732370345376,,,,,,,,,,,,,2011
-0.000859561164898095,1.99317263482837e-05,0.00821269127207433,0.0817500313507967,19.3384251188859,FITB,0.290982306663376,,,0.634372470035408,-0.737251123247351,,,,,0.613166912370881,,,,,,,,2011
8.16328112689082e-05,0.000107722354582533,0.525360810601129,0.434012822781897,3.32923835753268,FLT,,,,-0.105444912170129,,,,,,,,,,,,,,2011
0.00128180620200085,1.15208459307769e-05,0.0250771843387992,0.0390209694927034,9.55411817157694,FMC,0.153806471310393,,,0.877523814514314,-0.858419860194441,,,0.0710105381173054,,0.764831727283634,,,,,,,,2011
0.00094402105260393,1.06815251382714e-05,0.159397657714571,0.800287386583143,6.00531801055145,FRT,,,,0.322903530350725,-0.502284541744211,,,,,,,,,,,,,2011
-0.00317434561570152,3.50128248098296e-05,0.0870681005594317,0.747705010960551,3.56052982580627,FSLR,,,,0.0248481466667716,,,,,,0.162787129727588,,,,,,,,2011
0.00113575791369801,3.79971619442876e-06,0.0234227520474778,0.975575483412037,3.91052341971418,FTNT,,,,,,,,,,,,,,,,,,2011
0.000399153805099059,1.2800851249435e-05,0.101011481639466,0.8642693269412,5.70664194310534,GD,,,,0.655057715802478,-0.702023522869977,,,,,,,,,,,,,2011
9.16697902156904e-05,5.99614171812262e-06,8.01639034130177e-09,0.917676078114711,7.32789545874258,GE,0.0694587416400993,,,0.510848460328277,-0.464888142208093,,,-0.0140463181257618,-0.257315547665253,,,,,,,,,2011
-0.000530811338624804,1.55274708163803e-05,2.74154451037587e-08,0.8701130226396,6.3766272836928,GEN,,0.19972329909871,,,-0.137781987931629,,,,,,0.92048560115768,,,,,,,2011
0.00116443786734573,1.94827707911457e-05,0.0897917483074692,0.855017843030057,4.65132710382271,GILD,,,,-0.0406883726010054,,,,,,,,,,,,,,2011
0.000741524649006066,2.06020455562143e-05,0.127274646589364,0.675197571940188,59.9999857131387,GIS,,,,,,,,,,,1.07178183684564,,,,,,,2011
0.000454677003556407,2.75218615163307e-05,1.40177338002743e-09,0.529753996649636,26.5168889244257,GL,0.409954052648162,,,-0.759456090612991,0.575733034796326,,,,,,,,,,,,,2011
-0.00191540258218001,1.13146217274065e-05,0.0903660297065553,0.904968886828459,4.56085629245369,GLW,,,,,,,,,,,,,,,,,,2011
-0.00147094552760495,1.43587501117111e-05,0.103860259664098,0.881111243646724,7.64288416617571,GM,,,,,,,,,,,,,,,,,,2011
0.00147780251069941,8.56682355733879e-05,0.319391899830056,0.679607233791705,3.54057644202924,GNRC,,,,,,,,,,,,,,,,,,2011
0.000693957450525151,4.13293163538722e-06,0.029917803085845,0.969025173705717,2.91109370074949,GOOGL,,,,,,,,,,,,,,,,,,2011
0.0011837054481007,4.05025317855271e-06,0.0772176369890724,0.915805162391582,6.00314477271506,GPC,,,,,,,,,,,,,,,,,,2011
0.000845353635320888,8.11108588764507e-06,5.38885637838227e-08,0.512089885264231,4.79459704624251,GPN,0.0956535647468207,,,0.608172142584391,-0.706124356017964,,,,,0.378227326324249,,,,,,,,2011
0.0010081890196137,4.36747576287723e-05,0.0283890086215583,0.672607396130729,6.89244742998396,GRMN,,0.284778629897657,,-0.0315607089491151,,,,-0.128162260566325,-0.0344994703829022,,,,,,,,,2011
-0.00199185783305586,7.25137218101179e-06,0.0857776915379298,0.0830497214912641,6.53352846387904,GS,0.046944152270612,-0.0200723580746419,0.10270397313817,,-0.0381830118988473,,,,,0.741912500232689,,,,,,,,2011
0.0012515145138007,2.74635550314294e-06,0.0608937223264638,0.93810622400712,4.09578872801716,GWW,,,,0.77109980672733,-0.79710320389574,,,,,,,,,,,,,2011
0.000773280476254099,1.27047015891828e-05,2.14877962831951e-07,0.505949110285147,7.48299840699854,HAL,0.110302489508587,,,,,,,,,0.37970565518697,,,,,,,,2011
-0.000857473975232316,3.43311353656958e-06,0.0552513817702245,0.94077701635567,5.68005636381587,HAS,,,,,,,,,,,,,,,,,,2011
-0.000811535142150304,2.25158539156662e-05,1.57851567017571e-08,0.339622537629191,31.6028633085957,HBAN,0.178847983869335,,,0.506715194695663,-0.634180755918,,,-0.127733070419485,-0.178229769317263,0.455674491949048,,,,,,,,2011
0.000341625037554763,1.19877982888048e-05,0.244727483167069,0.734553133063912,10.9898490551437,HD,,,,,,,,,,,,,,,,,,2011
-0.000987295303982078,0.000102202425082726,0.0549088754211772,1.37809298645291e-09,42.4001982432134,HES,0.19643585390514,,,,,,,,,0.605110986992723,0.838225236747766,,,,,,,2011
-0.00387607583744699,3.51188217813643e-05,0.210744299932353,0.768203143091864,9.25337401416462,HIG,,,,-1.46872202017003,1.26621050836437,-0.302807815548042,,0.445573839248521,,,,,,,,,,2011
0.000316861377041359,9.62896119396611e-06,0.160465579777052,0.838534070190997,5.39371484695974,HOLX,,,,-0.104693049517492,,,,,,,,,,,,,,2011
0.000530649229389901,2.65208241664565e-05,0.0527849322738212,0.112917142341375,9.95756859472271,HON,0.268842563227047,,,,,,,,,0.519166462743843,,,,,,,,2011
-0.00040708809376815,8.1429854994265e-06,0.0757875107671631,0.92321246076248,3.36598819860166,HPQ,,,,,,,,,,,,,,,,,,2011
0.00127189381517343,3.24548900068893e-06,0.039307457023633,0.946740352547373,4.87873739935959,HRL,,,,-0.13929049560076,,,,,,,,,,,,,,2011
0.000923773738883716,7.50054734097835e-06,0.0084791012764067,0.876913514136872,9.9631507860887,HSIC,0.0918355126871246,,,,,,,,,,,,,,,,,2011
-8.36268479056038e-05,1.07762246315442e-05,8.42861371257521e-08,0.882416524354512,5.91636807160566,HST,0.108429881594414,,,0.868464415142469,-0.904791757082936,,,,,,,,,,,,,2011
0.00148957634065301,7.04762518204289e-06,0.0901742622643147,0.857741032321378,7.42535112800718,HSY,,,,0.784719663791019,-0.841629184539379,,,,,,,,,,,,,2011
0.0016839696402456,7.26524306417793e-06,0.0448498240101907,0.938804826183762,4.77221451630786,HUM,,,,-0.0806111526657807,,,,,,,,,,,,,,2011
-0.00223899986322505,2.82172075447137e-05,0.0208614897871459,0.131689588633303,6.42688280582736,HWM,0.126417893759448,,,0.889716586216936,-0.850127650924935,-1.02282632390359,-0.200338705001635,1.07439827761339,,0.680195302576977,,,,,,-0.12355358912535,-0.144237479349412,2011
0.00104795580030057,2.1592107823856e-06,0.0625242946679946,0.936475610916385,4.13629145526189,IBM,,,,,,,,,,,,,,,,,,2011
0.000429129747613873,3.06470070507674e-05,0.146173681337783,0.76935303626324,38.7204371545539,ICE,,,,0.82189260256336,-0.881370504572603,,,,,,,,,,,,,2011
0.000837751484844524,3.90330667622176e-06,0.0806771184341275,0.912852723911355,8.81861764950162,IDXX,,,,,,,,,,,0.963675637131056,,,,,,,2011
0.00088022280029593,8.64851585159918e-06,2.51509823369957e-07,0.884984171109355,8.13838976342257,IEX,0.101921909582588,,,,,,,,,,,,,,,,,2011
0.000565410885382225,1.89008924575531e-05,0.221200624463991,0.776505748757222,3.70342237732762,IFF,,,,0.693680764351803,-0.756671469171927,,,,,,,,,,,,,2011
0.000361137732936455,2.39840760079633e-05,0.0486459464077191,0.930826974460169,3.019737400041,ILMN,,,,,,,,,,,,,,,,,,2011
0.000295089100870872,5.66827534271919e-05,0.0618625007180353,0.800315254913321,6.62970612844713,INCY,0.0824835452549006,,,,,,,,,,,,,,,,,2011
0.000433518103208348,1.7186405705045e-06,0.0318948052035876,0.967104852461001,7.34319731065644,INTC,,,,,,,,,,,,,,,,,,2011
-0.000112579873192446,1.83856217265716e-05,0.11383915520719,0.841053582400152,5.74937712727049,INTU,,,,,,,,,,,,,,,,,,2011
0.0013413770446684,2.54458760520631e-05,2.26248501024917e-07,0.880152567044782,4.96009455835238,IP,0.0853867309118148,,,,,,,,,,,,,,,,,2011
0.00024734675248115,1.83447603714289e-05,0.103463574099605,0.89553638364857,3.77030417599144,IPG,,,,,,,,,,,,,,,,,,2011
0.00170498174580715,1.86379328674261e-05,0.110833179798411,0.854117183162442,3.98865763425916,IRM,,,,,,,,,,,,,,,,,,2011
0.00221337536440721,1.62965602515373e-05,1.66691670023029e-07,0.904214185437438,6.62174764573466,ISRG,0.0553218691311803,,,,0.0168095820788004,,,,,,1.23855670336099,,,,,,,2011
0.000775630912331477,1.86488484413705e-05,0.0975624640305507,0.875822046315815,4.08219402970396,IT,,,,,,,,,,,,,,,,,,2011
-0.000246165452168682,2.23415505408682e-06,0.0648238670331195,0.934176131410432,4.39821948224363,ITW,,,,,,,,,,,0.884800094540425,,,,,,,2011
-0.000784116962890558,2.88695405158446e-05,0.0105457638615528,0.741761961655567,14.1303479476831,IVZ,0.229060711260424,,,0.80617774872581,-0.861704344417675,,,,,,,,,,,,,2011
-0.000835025784969226,1.14828361099343e-05,0.0518269735916319,0.92826098066296,16.6464150711627,J,,,,,,,,,,,,,,,,,,2011
0.00104364966688884,1.1810631346781e-05,0.0979895345189207,0.886841298337436,4.18205158351247,JBHT,,,,,-0.101801177990928,,,,,,,,,,,,,2011
0.00105192692354626,2.4464997711945e-05,0.126429190432531,0.82374238597839,4.51087363027927,JCI,,,,0.873984689790853,-0.894723679558267,,,,,,,,,,,,,2011
0.000701937308448631,1.108487598633e-05,0.105065104111123,0.880196240571799,3.97011711073467,JKHY,,,,0.582056694308325,-0.658323461430579,,,,,,,,,,,,,2011
5.27507844951327e-05,8.1127346729501e-06,0.163318673086672,0.779739257797829,6.20884415595114,JNJ,,,,,,,,,,,,,,,,,,2011
-0.00182512610021446,7.03678069453577e-06,0.0378553197232566,0.961144654354087,3.59596950535072,JNPR,,,,,,,,,,,,,,,,,,2011
-0.000700790549338868,3.92485001884845e-06,0.0767489120309414,0.922251088015807,7.42918685343689,JPM,,,,-0.00944874293479459,-0.121816537335165,0.748363416528522,,-0.775760480031303,,,,,,,,,,2011
0.00046735736734926,2.61495928348525e-05,0.131084792365842,0.587503723137255,4.73189076118529,K,,,,,,,,,,,,,,,,,,2011
0.000813199621113137,1.12369056029553e-05,0.065290816133271,0.883901785564148,6.81591559530917,KDP,,,,,,,,,,,,,,,,,,2011
-0.0012820406610889,1.54566559700247e-05,1.07063008319926e-06,0.0747834299923968,99.9983462422001,KEY,0.0316220275952575,0.132762923091052,0.191217414052652,0.652839467161184,-0.758615017053707,,,,,0.713214172018255,,,,,,,,2011
0.00135543998977025,1.44201021232417e-05,0.182550231748825,0.804630161327726,6.0607342854437,KIM,,,,1.1981080367733,-1.17566792912634,-0.795732984793732,,0.910220269113769,,,,,,,,,,2011
0.00092696566890526,1.09829985394395e-05,0.0174673841218578,0.964364344573176,9.04616118919873,KLAC,,,,,,,,,,,,,,,,,,2011
0.000864615459711965,2.27305827337808e-06,0.0494094140932408,0.927312579567493,5.55056527358993,KMB,,,,-0.16677654884045,,,,,,,,,,,,,,2011
0.000296086125158538,1.91304061845747e-05,0.042254748838294,0.930926205895417,4.25496303822726,KMX,,,,,,,,,,,,,,,,,,2011
-3.16581748622361e-05,2.5134501979629e-06,0.0721304606656152,0.905065678319821,8.3092877887043,KO,,,,0.923659920630549,-0.94153770597053,0.753411017299372,0.945119977182964,-0.888316151347139,-1.10194495568769,,,,,,,,,2011
0.000586574922807405,1.81148799909108e-06,0.0171305380908017,0.977339563878668,4.47228048806554,KR,,,,,,,,,,,,,,,,,,2011
0.000132621477965583,3.16917758689928e-06,0.0823084803007301,0.916691482632632,4.30720645202769,L,,,,-0.183430046889048,0.0957853355108798,,,,,,,,,,,,,2011
-0.000662026862441198,5.21396248570892e-06,0.0522272767946549,0.946772721129314,3.02381830756686,LDOS,,,,-0.104028076745547,,,,,,,0.791986072086293,,,,,,,2011
-0.000430283013317098,1.05533040898166e-05,9.68159238910552e-08,0.903369624404131,12.0913201858492,LEN,0.0850680979680897,,,0.804031707597592,-0.84623599976967,,,,,,,,,,,,,2011
0.000484391791983701,4.2313088606292e-06,0.012958562463328,0.884258789843466,13.1462489583135,LH,0.087662681080604,,,0.844968414474293,-0.891220060502414,,,,,,,,,,,,,2011
0.000152550552486751,1.63154121173547e-05,0.120208208351311,0.854091294725783,5.56638209807771,LHX,,,,0.963308932059029,-0.880280428230074,,,0.1327273430562,,,,,,,,,,2011
0.00137377839060812,5.74080213934639e-05,0.23388791855868,0.651534878981641,9.49921850301106,LKQ,,,,,,,,,,,,,,,,,,2011
0.000970109603813414,5.42081297658278e-06,5.42465546673593e-07,0.876554539280402,6.2372910087393,LLY,0.0928201606365596,,,-0.600415847086595,0.493799988527439,,,,,,,,,,,,,2011
0.000947559632816203,7.10538756160306e-06,0.0878671845154105,0.872517420517267,9.42024904519582,LMT,,,,,,,,,,,,,,,,,,2011
0.000938487390313655,1.27413595556784e-05,0.0578436498597141,0.47454413225244,5.21577529884999,LNT,0.112042931623856,,,-0.115992057097726,0.0692540129774171,0.706813687102773,,-0.733987431842989,-0.0910312148892161,0.286532921384467,,,,,,,,2011
-0.000182631293200973,6.08787213499264e-06,0.0576034843571732,0.924858652030378,14.2842310109927,LOW,,,,,,,,,,,,,,,,,,2011
-0.00150036884880823,1.48260442590591e-05,0.0545278387532851,0.923076085680168,17.7666089036255,LRCX,,,,,,,,,,,,,,,,,,2011
-0.00156511372924293,1.31493949606051e-05,0.0922016228209188,0.889255432717274,5.69185075369261,LUV,,,,,,,,,,,,,,,,,,2011
0.00024795828821924,2.9157104885712e-05,0.0521964433170309,0.917840297025406,5.17084316104838,LVS,,,,,,,,,,,,,,,,,,2011
0.00108275569507741,0.000308716664070721,0.0534457387005166,0.0802219078183047,18.4438160175368,LYB,0.671040638721724,,,,,,,,,,,,,,,,,2011
-0.000841701592372013,2.55645248517993e-05,0.111592919639464,0.865899974797915,6.44961164279063,LYV,,,,,,,,,,,,,,,,,,2011
0.00265926684917354,1.27199138987424e-05,0.0733437971980302,0.902094787577385,4.42529022190569,MA,,,,-1.11246247293883,0.92722887861392,,,0.056403366370138,0.0306289916917606,,,,,,,,,2011
0.000833865979540211,6.66097377295422e-06,8.69544026948639e-07,0.913419470144896,8.10614378181103,MAA,4.48117311723753e-08,0.284321339469308,-0.177551650183325,0.513869005937428,-0.595034375755829,,,,,,,,,,,,,2011
-0.000736980445288559,6.25002309981319e-06,0.0622284781454722,0.930856004556649,7.07750030894935,MAR,,,,,,,,,,,,,,,,,,2011
-0.00428469143142125,1.42385866694324e-05,0.00142956789159735,0.298221278716348,9.62249632953935,MAS,0.0717846835193958,-0.0555023433136099,0.208736427401386,,,,,,,0.55056461524084,,,,,,,,2011
0.00122978485421798,1.09199903512212e-06,0.0534520313000405,0.881422657504891,3.49534886450686,MCD,,,,-0.17848224445773,0.0585046633681242,0.679681126321697,,-0.697141226092471,,0.063330442672632,,,,,,,,2011
0.000737984976470296,1.59177767633321e-06,0.0299412244596002,0.968905131629375,4.90037400808077,MCHP,,,,,,,,,,,,,,,,,,2011
0.000273384250201755,1.39508346648053e-05,0.0796675350678342,0.787849499965815,5.08769768863079,MCK,0.0942542178459408,,,,,,,,,,,,,,,,,2011
0.00218076721136684,2.19133502311265e-05,0.182465844846357,0.816534131379281,3.39317471936965,MCO,,,,0.755703944271673,-0.847368925758959,,,,,,,,,,,,,2011
0.000833723700480644,1.02789149429243e-05,0.187118439343335,0.710912811379827,45.6758417366741,MDLZ,,,,0.821496139572968,-0.847093488500221,,,,,,,,,,,,,2011
0.000599868847082932,8.96482757065123e-06,0.147959622624879,0.832150579070222,35.9365719504213,MDT,,,,-0.14276722550479,,,,,,,,,,,,,,2011
-0.00159373743957854,2.9691204395691e-05,0.0526474483347853,9.58812828400747e-12,23.1676415721042,MET,0.245915706440807,,,,-0.0660352583715728,,,,,0.670313474258248,,,,,,,,2011
-0.000800237753530314,2.00404998076029e-05,1.14384617492136e-07,0.923483629136323,5.51256677662664,MGM,0.064495056016947,,,,,,,,,,,,,,,,,2011
0.000490554332155745,6.23754998444334e-06,0.071085279556403,0.926684158379244,6.69933669334357,MHK,,,,,,,,,,,,,,,,,,2011
0.00105249665230496,2.02002318980789e-05,0.00598923875676212,0.681889007492665,7.82206762358207,MKC,0.190300184028458,,,,,,,,,,,,,,,,,2011
0.0019659449297862,9.34365110939864e-06,0.051843719637955,0.943416566672045,4.03825973787005,MKTX,,,,-0.148216792699537,,,,,,,,,,,,,,2011
-0.00100652694225638,1.45637409917116e-06,0.00018591609226762,0.952623892201626,6.44554652598082,MLM,0.00689537195160352,0.0337393123958228,0.0430306789907828,-0.594597072138063,0.552996533469947,-0.077352463264449,,,,,,,,,,,,2011
0.000382196406995034,9.22606357931044e-06,0.0317794632546448,0.871183453972045,7.39298166025196,MMC,,0.136776568401986,,0.679848140505241,-0.746532000629611,,,,,,,,,,,,,2011
0.000855830792303701,4.10001152371285e-06,0.0978274598558254,0.901171835500596,5.20590259169066,MMM,,,,-0.136075357466827,,,,,,,,,,,,,,2011
0.0020780889664953,2.48847943689667e-05,0.0855512176776611,0.850758998478472,4.73064841536245,MNST,0.00193865592891001,,,-0.658259959883691,0.515313120170577,0.329419681438113,,-0.284066885947906,-0.105245160365035,,,,,,,,,2011
0.0011511953719534,3.96907805324794e-05,0.112492849226504,0.405295722712273,6.95736310452799,MO,0.100015103561758,,,0.817440609995634,-0.837447012587881,,,,,,,,,,,,,2011
0.00174272255924542,7.79360678944942e-06,0.0542532868648247,0.938985454169695,6.00118990874968,MOH,,,,,,,,,,,,,,,,,,2011
-0.000814765658179659,0.000111972673561349,0.148730785913606,0.719147298429686,9.74119303382028,MOS,,,,,,,,,,2.72264995344966e-13,,,,,,,,2011
-0.000820587839674277,7.14708145707152e-06,0.0434898423949102,0.952579758985249,8.36152706661685,MPWR,,,,,,,,,,,,,,,,,,2011
0.000994446230906076,1.60491598850912e-05,0.122198311898489,0.796066603865237,6.1917188181638,MRK,,,,0.972845790600678,-0.893248891067217,,,0.112652695816831,,,,,,,,,,2011
0.00145032606433764,0.000121519736995848,0.0640695893005596,0.030710859465005,11.4240809113972,MRO,0.203355344639887,,,,,,,,,0.542941236242662,,,,,,,,2011
-0.00232055940803344,1.78718154321631e-05,1.10584333792652e-09,0.366286055934553,5.38024328227931,MS,0.224245616604196,,,0.65489866916844,-0.766949867096144,,,,,0.408468325860062,,,,,,,,2011
-0.000550827707763633,1.0413787814836e-05,3.50852395213229e-08,0.906117007336683,8.4264300082261,MSCI,,0.139491313145127,,,,,,,,,,,,,,,,2011
-0.000297649185813307,7.48065291950455e-06,0.0648732933387582,0.900512315417911,9.82293767708093,MSFT,,,,,,,,,,,,,,,,,,2011
0.000624124810916413,0.000245541525887212,0.121685612555685,0.179443623491134,3.51672958995351,MSI,,,,,-0.0350668438562636,-0.0247896546871648,,,,,,,,,,,,2011
0.000257176554159621,6.00689502434645e-06,0.143770732085335,0.851749632240878,12.3907042356935,MTB,,,,,-0.178056301122099,,,,,,,,,,,,,2011
0.000330620936225236,1.06257561528174e-05,0.0819337606781282,0.903906234104753,8.68742908246657,MTD,,,,,,,,,,,,,,,,,,2011
-0.000434445080828969,1.96822074784527e-05,0.0429699120050155,0.956030001580388,3.5574021547525,MU,,,,,,,,,,,,,,,,,,2011
-0.000700333889886974,6.12248727823919e-05,0.133842523809208,0.788518841288112,4.67102957498,NDAQ,,,,,-0.103600556333393,,,,,,0.9603410301813,,,,,,,2011
0.000364887614406872,1.49566495511466e-05,0.0866290517435584,0.912370665737122,3.73589658410358,NDSN,,,,,,,,,,,,,,,,,,2011
0.00104454978458027,1.79936163609296e-05,0.197006524019513,0.562672285219026,52.233160477892,NEE,0.105155478886184,,,0.628479998993366,-0.611299353237452,0.0344217223238305,,,,,,,,,,,,2011
0.000138750380108036,5.16223982392902e-06,0.0366435758696746,0.951104703198128,8.5242981250229,NEM,,,,,,,,,,,,,,,,,,2011
4.272020308641e-05,0.000100687500354909,0.0881113224389594,0.109634539104875,2.48207421755747,NFLX,,,,-0.0146127943868266,,,,,,0.80125411796087,,,,,,,,2011
0.000639112195921694,4.77727967990536e-06,8.77690352477861e-09,0.900850740018152,6.49005028707348,NI,,0.16990475524347,,0.478117206016825,-0.470669375245811,,,,,,0.716999668796099,,,,,,,2011
0.000549257396121228,4.70217919592011e-05,0.156535828670519,0.724810388068144,4.39915577398923,NKE,,,,-0.982038060220436,0.930100787485177,,,,,,,,,,,,,2011
9.0928653773697e-05,3.29299340516963e-06,4.50333801192538e-08,0.933746583541314,14.0321505789788,NOC,,0.0926339951222531,,,,,,,,,0.762487384663215,,,,,,,2011
0.000799101695653965,2.18609179707517e-05,9.12172386734038e-07,0.837962344655702,6.15818484383403,NRG,0.117815794281234,,,,,,,,,,,,,,,,,2011
0.000826467941799802,6.16966471209871e-06,0.0568854112137672,0.928311533483774,4.79864450241005,NSC,,,,,,,,,,,,,,,,,,2011
-0.000876893327451447,2.2989135516284e-06,5.74093138630204e-10,0.998999974339999,3.38655410990751,NTAP,,,,,0.0385324954126403,,,,,,,,,,,,,2011
-0.00088538533478816,7.81063013855489e-06,5.61153749164602e-09,0.843988840365725,4.18210033036727,NTRS,0.155011036404278,,,-0.137014847306077,,,,,,,,,,,,,,2011
-0.000354531866986139,2.23618140313877e-05,7.47389219110317e-08,0.80564374276823,13.8993323633778,NUE,0.147967755403744,,,0.733095490545949,-0.814086277840917,,,,,,,,,,,,,2011
-0.00221974819166126,5.93265440155668e-05,0.0523438372049158,0.897953844875072,6.68526543066047,NVDA,,,,,,,,,,,,,,,,,,2011
0.000128541885171137,1.51345126675021e-05,0.102594129580378,0.847561197919705,5.56370738133964,NVR,,,,,,,,,,,,,,,,,,2011
-0.00236125818278502,2.54959540414793e-05,4.23478216490333e-09,0.296627964243216,31.5938373447998,NXPI,9.81723233129213e-08,0.0588687956442763,0.0815674665453718,,,,,,,0.626741621101906,,,,,,,,2011
0.000183503157734146,2.71965433043307e-06,7.72084266840987e-08,0.915268701416234,11.1768875460371,O,0.00363276004295442,0.276006894180559,-0.157526435897058,-0.513789713678937,0.363540939541986,,,,,,,,,,,,,2011
0.00114448557397541,8.01505787817867e-06,0.0646709968542949,0.934328996773284,3.64578774995282,ODFL,,,,,,,,,,,,,,,,,,2011
0.001414895116631,2.9261128763792e-05,4.10887490737639e-13,0.70593490660084,9.36838114335318,OKE,,0.36258705817361,,0.779359872431369,-0.734557775209433,,,0.0736097489068404,,,,,,,,,,2011
-7.78256326540648e-05,2.27903419690215e-05,0.0612535617782199,0.687022286891072,23.9268699818995,OMC,0.19849754707589,,,,,,,,,,,,,,,,,2011
-0.000363461748403373,1.1870777764855e-05,0.0539214063022509,0.937728425942605,5.74203763262352,ON,,,,,,,,,,,,,,,,,,2011
0.000762107619829437,1.21721092448165e-05,2.38297858350586e-08,0.880151090996072,6.01472716906642,ORCL,0.11546309949135,,,,,,,,,,,,,,,,,2011
0.00111026263115439,3.94179956276656e-07,5.4719060249203e-09,0.998999961672071,4.18730688635475,ORLY,,,,-0.518319642199782,0.423752892582094,0.127305355737754,,,,,,,,,,,,2011
0.000389113879178831,1.94448991365944e-05,0.0917835055236527,0.890752492700152,4.86283397266342,OXY,,,,,,,,,,,,,,,,,,2011
0.00214487758581,2.50251170914847e-05,0.0993092399516407,0.876884410178432,4.9868226093289,PARA,,,,0.785316755232669,-0.82235609862005,,,,,,,,,,,,,2011
0.000356156579226395,6.46419619555697e-06,0.061895819857839,0.909831888160872,9.53395330879694,PAYX,,,,0.627597821213523,-0.664279173756229,,,,,,,,,,,,,2011
-0.000986041901307546,5.24874235747958e-06,0.0414277117596881,0.957572126762976,4.08170550969323,PCAR,,,,,,,,,,,,,,,,,,2011
-0.000269640465436432,3.89036583497574e-06,0.0693151837444055,0.910117374647508,6.81289849193682,PCG,,,,0.603036310678306,-0.6734969008168,,,,,,,,,,,,,2011
0.000776535880575161,1.02117692617463e-05,0.132711176272711,0.848566082703582,5.51667922073541,PEAK,,,,,-0.169741745096314,,,,,,,,,,,,,2011
0.000358549973068216,3.17415723235502e-05,0.217778917855517,0.625866786990981,21.0528997818219,PEG,,,,,,,,,,,,,,,,,,2011
0.000517815387613374,2.85360812141709e-06,0.0663786974776023,0.9092859495963,7.66516650044345,PEP,,,,0.745194248943449,-0.832380226392517,,,,,,,,,,,,,2011
0.00106756783525327,3.39468981650365e-05,7.97877849691385e-11,0.654555196339489,6.06890074390226,PFE,0.209619626149024,,,-0.362792824944744,0.23061934313933,,,,,,,,,,,,,2011
-0.00146954686294034,9.94945763915003e-06,0.0986005413305323,0.893619340006743,10.9976876730981,PFG,,,,-0.118137436327808,,,,,,,0.786439290088917,,,,,,,2011
0.000389802316760636,1.34294655563438e-05,0.129801182322227,0.726194667325988,7.27769352163331,PG,,,,,,,,,,,,,,,,,,2011
0.000364790999055453,5.77523413795254e-06,0.0872207502482521,0.893688679407986,9.11713610233634,PGR,,,,,-0.124928958654846,,,,,,,,,,,,,2011
-0.000354219846176654,3.94876244104766e-05,0.0473720300200683,0.0250936192971229,12.667885149547,PH,0.222995661059502,,,,,,,,,0.643475124177642,0.830795365360917,,,,,,,2011
-0.000194640533707759,3.23726502537261e-05,0.106405745185084,0.874032990291872,9.59719892370082,PHM,,,,,,,,,,,,,,,,,,2011
-9.73003992926275e-05,1.46512089271581e-05,0.018197653444796,0.0888893071257725,5.93738906989391,PKG,0.0593839214995764,,,-0.948498535667991,0.884057910821347,,,0.0850898865278733,-0.102950772276313,0.792827197467391,0.766889743584794,,,,,,,2011
0.00133895969618869,2.03595347591049e-05,0.183367747537327,0.799886447350044,10.0064073801128,PLD,,,,,,,,,,,,,,,,,,2011
0.00177877200427311,2.56696721080447e-06,0.0158712340015864,0.910246689510249,13.0606241753696,PM,0.0598510114805418,,,0.797762189566954,-0.751568073403725,,,0.07227180750873,-0.0915895541725805,,,,,,,,,2011
-0.000237177822553221,3.6899596545372e-06,3.88043280435032e-08,0.0577616348472992,10.0735104166834,PNC,0.164676220215497,,,0.511096639445719,-0.598633469406161,,,,,,,0.989295626205507,0.0577596957784006,,,,,2011
0.000563390499508675,6.90259918039401e-06,0.0852242034640726,0.903971615697647,7.51606786507414,PNR,,,,,,,,,,,,,,,,,,2011
0.000783756925955664,1.04930254015884e-05,0.0298726878397079,0.649064948042694,29.9536663507282,PNW,0.270397865018883,,,0.716269448924641,-0.745882732836342,,,,,,,,,,,,,2011
0.00173955931306868,1.13824004822777e-05,0.0048831119660528,0.279488975460675,9.81045336522032,PODD,0.217948854586616,,,0.115157058565933,-0.0561395411744,,,-0.054610939887388,-0.119504361660247,,,0.982691786696417,0.101361298534052,,,,,2011
0.00202121269275994,5.9945913289486e-06,0.0897428033254649,0.909257113719055,4.45267523527652,POOL,,,,0.941503547792171,-0.966041942940261,,,,,,,,,,,,,2011
0.000362967694523646,7.70594423255285e-06,0.0881361637732316,0.894640698605738,7.70097091701796,PPG,,,,,,,,,,,,,,,,,,2011
0.00071297433140745,3.17222782070572e-05,0.121107748694373,0.636739429152038,5.01147932194487,PPL,,,,-0.0949759822217741,,,,0.0266653405402227,-0.0625434657435251,,,,,,,,,2011
7.0934068030595e-05,1.02875859038821e-05,0.103575600857552,0.88632614281735,8.68714848715832,PRU,,,,0.897399719686364,-0.99879350262732,-0.0728648458025588,,,,,,,,,,,,2011
