mu,omega,alpha1,beta1,shape,tick,alpha2,skew,ar1,ma1,ma2,eta11,eta21,ma3,ma4,ar2,beta2,gamma1,gamma2,ar3,ar4,ar5,label
0.00262265930057154,1.58873470480635e-05,0.123708549454677,0.836265692418039,6.16531567326593,FTNT,,,,,,,,,,,,,,,,,2014
0.00144952878954207,1.33897540588554e-05,0.15217822470106,0.7680209238637,5.12186693180057,GD,,,,,,,,,,,,,,,,,2014
3.27807744122241e-05,8.38830653726861e-06,0.0986117583619518,0.808529981387368,32.7706542989974,GE,,,0.0515997703324401,,,,,,,,,,,,,,2014
0.00142399580912031,8.17549019216656e-05,0.227845121536729,0.49027578420437,3.0098411621237,GEN,,,,,,,,,,,,,,,,,2014
0.00197976180178311,0.000142541659925529,0.264111101751564,0.427621076931712,5.343794902234,GILD,,,,,,,,,,,,,,,,,2014
0.00107201536307167,9.55757934870598e-08,3.85366693009928e-05,0.998958531921952,3.51014470700804,GIS,,,-0.452951428213019,0.35149457747492,0.839986134077885,,,,,-0.858369238209918,,,,,,,2014
0.000369834176357984,9.89099305567046e-06,0.243580295123858,0.654539637669533,9.81342111191245,GL,,,,,,,,,,,1.12574746908613e-06,,,,,,2014
0.00212577989836295,5.670822450225e-16,1.31623766131993e-05,0.993735859249127,3.53877091344128,GLW,1.20358330930141e-05,,,,,,,,,,,-0.0446037402902073,0.0536642182410535,,,,2014
0.00044464117748178,4.2240909904293e-05,0.096912375748274,0.727537614065595,5.47464872476086,GM,,,,,,,,,,,,,,,,,2014
-0.000750302288885137,5.78864467221315e-07,1.28640202310322e-05,0.997856130552829,4.02976809946516,GNRC,,,,,,,,,,,,,,,,,2014
6.64567194382235e-05,2.22442488325643e-05,0.134102224173765,0.746089025115043,9.9106516260391,GOOGL,,,,,,,,,,,,,,,,,2014
0.00120800109027867,8.4673112811006e-06,4.51237182973072e-13,0.852466980188606,7.39277861662781,GPC,,,-0.125252216135529,,,,,,,,1.4741615325466e-07,0.107618191384478,,,,,2014
0.00120499360148818,4.434191141363e-05,0.170232247138468,0.579603552929086,4.72062786441218,GPN,,,,0.0851540240980458,,,,,,,,,,,,,2014
0.00124172419200813,2.4738622010596e-07,1.02868267392629e-08,0.998999864232499,3.87219147021802,GRMN,,,,,,,,,,,,,,,,,2014
0.000628462439319527,1.9336710281266e-05,0.021651556611649,0.716045189736291,31.1167017053261,GS,,,,,,,,,,,,0.201040228016108,,,,,2014
0.000735765985955876,7.71628647006394e-05,0.169921705788754,6.72949434683448e-12,3.85870598015326,GWW,,,,,,,,,,,0.311566293178555,,,,,,2014
0.00116052700163845,1.86808415449549e-05,0.0797262510609977,0.872982367643502,4.33733095905013,HAL,,,-0.0510452239364313,-0.027235960303504,,,,,,,,,,,,,2014
5.1914188279054e-06,3.75757401583391e-07,4.92626445503696e-09,0.99899999498781,3.04811703788895,HAS,,,,,,,,,,,,,,,,,2014
0.000905455783649072,3.32811707577396e-07,2.0024956869571e-07,0.999999965833086,8.23060431424569,HBAN,6.41225741283989e-07,,,,,,,,,,,0.102842192472713,-0.107011409523691,,,,2014
0.00168585636164056,2.97586479622535e-07,9.71921065256528e-10,0.998999964760463,5.21416598741592,HCA,,,,,,,,,,,,,,,,,2014
0.00103532370100928,7.04358309295166e-07,0.0252326527651834,0.973766901730885,3.77459685877975,HD,,,,0.0870658618458232,,,,,,,,,,,,,2014
0.00108990966273948,7.24753059340857e-06,0.162810206532287,0.807141739703333,9.96214710554319,HES,,,,-0.00448262430732393,0.143271434655435,,,,,,,,,,,,2014
0.00106436010354827,1.45421566229552e-05,0.144768315868274,0.734359809209237,11.8726931635759,HIG,,,0.012957986772866,,,,,,,,,,,,,,2014
0.00125540228974891,2.11707252902243e-07,2.03821532449113e-08,0.998999811464114,5.90670971044183,HII,,,0.078572952556171,,,,,,,,,,,,,,2014
0.000537086378972133,8.1475072872963e-05,0.0964981903845641,0.356883093101699,11.6561887388723,HLT,,,0.0639088971034569,,,,,,,,,0.145603552675359,,,,,2014
0.000266894195282415,3.854893424553e-05,0.195548513989915,0.616194732681049,8.72272924923986,HOLX,,,,,,,,,,,,-0.0177599779468916,,,,,2014
0.000486511186239953,1.33385448898554e-05,0.18340034993635,0.697090216682728,6.63934675862479,HON,,,,,,,,,,,,,,,,,2014
0.000409503289654018,2.71508079890032e-05,1.12900582627338e-08,0.723122779700499,5.50171819065079,HPQ,,,-0.834196948991686,0.777925638722655,,,,,,,,0.447819327414085,,,,,2014
0.000982835886258471,1.18465720702304e-07,1.17839516995984e-08,0.9989999459168,4.36105935074171,HRL,,,,,,,,,,,,,,,,,2014
0.000864858971763927,9.33452706253581e-08,6.91625425761165e-05,0.99799630136845,4.4931457452654,HSIC,,,,,,,,,,,,,,,,,2014
0.00112986717885717,2.70318886141939e-05,0.0154963445336871,0.599495621235033,5.68445848915758,HST,0.155546095063762,,,,,,,,,,,,,,,,2014
0.000378427501894051,9.00896307344878e-08,6.47338459934731e-10,0.998999961721042,6.20182635432377,HSY,,,,,,,,,,,,,,,,,2014
0.00124042981366585,5.09013436192848e-07,1.11793580897199e-07,0.998969303070451,3.17974036873851,HUM,,,,,,,,,,,,,,,,,2014
0.00123424239342558,3.90001844842951e-05,0.0927468596765524,0.803553058449589,6.14576478899656,HWM,,,,,,,,,,,,,,,,,2014
-0.000131190181002981,4.42253986353672e-07,0.000270123499793825,0.994841430723072,4.36775101805331,IBM,0.000255184440340922,,,,,,,,,,,0.105274149442134,-0.106879007133375,,,,2014
0.000161255490908548,4.16488654273808e-08,7.32244859165554e-08,0.998999901152029,13.1170480421173,ICE,,,,,,,,,,,,,,,,,2014
0.001541886791726,7.72726648494009e-07,0.000137066568855192,0.999798646189578,3.82137197422407,IDXX,9.90890569051572e-05,,,,,,,,,,,0.272799507727621,-0.278059566007837,,,,2014
0.000547717804065446,1.76609741028215e-05,0.00241668091119501,0.675453811220207,6.30812008827734,IEX,0.180803786912111,,,,,,,,,,5.28581719762384e-08,,,,,,2014
0.0010196302560232,1.97231285450977e-05,0.196248601390481,0.667110095447471,4.68665608256795,IFF,,,,-0.0567632913704606,,,,,,,,,,,,,2014
0.00172094842470537,3.86398178568217e-05,1.2603024215165e-09,2.40376197628101e-12,10.4563216249361,ILMN,0.0192426260559252,,,0.100512715713734,,,,,,,0.817430167558856,0.0449021024202828,0.154816164990689,,,,2014
0.00161041992382568,5.40361026398809e-05,0.0677521109979491,0.869652204669692,9.00194322368611,INCY,,,,,,,,,,,,,,,,,2014
0.0011012645425295,9.50881579290049e-07,0.0281201210149546,0.0906802316915867,3.23859260476745,INTC,,,,-0.0481744660833248,,,,,,,0.880199629602175,,,,,,2014
0.000713868780539794,4.53106971648484e-06,2.45606597467001e-07,0.901668331574309,7.95171052707436,INTU,,,,,,,,,,,,0.121438599198542,,,,,2014
0.000317958047808073,2.38552528080868e-05,0.128557188222269,0.71731183148674,5.543507343735,IP,,,,,,,,,,,,,,,,,2014
0.000984973250703367,9.49069485661724e-06,0.137359499703369,0.806921098056247,9.42927914343004,IPG,,,,,,,,,,,,,,,,,2014
0.000836574652309234,1.93161706318322e-05,0.0757182870851501,0.836222450509049,5.37404911171316,IQV,,,,,,,,,,,,,,,,,2014
0.000751608051221987,3.80793249695313e-07,1.26664420171649e-08,0.99899961313588,2.69807084935883,IRM,,,0.963532881335686,-0.972438506035926,,,,,,,,,,,,,2014
0.000527898338150562,7.20499878132529e-13,0.000106808821056048,0.996920727877126,3.33387544279839,ISRG,,,,,,,,,,,,,,,,,2014
0.000474313431436376,4.21233791746453e-05,0.193268333390001,0.595219410960162,4.18062600950988,IT,,,,,,,,,,,,,,,,,2014
0.000704098286584207,5.65441224559253e-06,0.133416840630221,0.803284858128327,7.85719711280414,ITW,,,,,,,,,,,,,,,,,2014
0.000871420705491252,1.99484942556663e-05,0.136874278376336,0.753601459306611,8.05740331591605,IVZ,,,,,,,,,,,,,,,,,2014
-0.000401816376284003,4.98385225542467e-07,1.02003993826917e-08,0.998999950359475,3.80032173831121,J,,,,-0.0157031684827245,0.0996097122139385,,,0.132335742415453,,,,,,,,,2014
-7.20745379179291e-05,2.01539539041372e-05,0.0889327966672232,0.729452394153717,6.50472977216724,JBHT,,,,,,,,,,,,,,,,,2014
0.000739477497911482,1.8590194483624e-05,0.0731240765209861,0.782428894288577,5.07282183152769,JCI,,,,,,,,,,,,,,,,,2014
0.000711691366767328,8.03611783554362e-06,0.211117822184138,0.715487358728264,9.3040807317057,JKHY,,,,,,,,,,,,,,,,,2014
0.00105662385268702,1.50502439499191e-05,0.20921710124569,0.614174211209792,7.22904721631489,JNJ,,,,-0.133547810683533,0.181029241870606,,,,,,,,,,,,2014
-0.000925073173169051,0.000207162309868835,0.572421801912464,0.232423321871116,2.77357623830049,JNPR,,0.771223731660303,,,,,,,,,,,,,,,2014
0.000818106921592933,1.48141931639709e-06,0.000643530741182029,0.987354689837877,5.40732556268178,JPM,,,,,,,,,,,,,,,,,2014
0.000500288594239674,1.80318082566228e-07,0.18981898954776,0.52994315325306,2.85307417278607,K,,,,-0.105760863020338,,0.998870766500061,0.00236863818636501,,,,,,,,,,2014
0.0016427197856838,2.12896201836134e-07,0.0381605026466092,0.625398426371569,4.35794164346542,KDP,0.0735468383929458,,-0.153261881542634,,,0.998266473499166,0.0010187006505606,,,,,,,,,,2014
0.000312639380696478,1.53654059776245e-07,1.44949674905824e-05,0.998628357106426,5.61471923816126,KEY,,0.765384222918477,,,,,,,,,,,,,,,2014
0.00126291729174325,6.28871742965896e-08,2.43599089037735e-08,0.998999956213986,13.6856186091251,KIM,,,,,,,,,,,,,,,,,2014
0.00204007953162048,1.03473847561712e-05,0.0645463218622299,0.881696079254305,3.44713346251723,KLAC,,,0.0188620792002295,,,,,,,,,,,,,,2014
0.000714910036951879,1.37140440678147e-05,0.157778944589686,6.19822616813029e-11,4.80398260353646,KMB,,,,-0.164218929376504,,,,,,,0.669109865920175,,,,,,2014
0.000684911365517693,2.03226622328484e-06,0.0496951334183768,0.949304841390999,3.66720945051249,KMI,,,,,,,,,,,,,,,,,2014
0.000957788154002414,1.94465529273171e-06,0.00105052612511443,0.997947067059421,2.54082476260932,KMX,,,,,,,,,,,,,,,,,2014
0.000899873910316217,1.98236575681251e-07,1.69540007486511e-08,0.998999972314808,3.11977037915317,KO,,,,,,,,,,,,,,,,,2014
0.00153553179159787,1.10292666831209e-12,0.000134392374613389,0.99868482119647,4.24017907411818,KR,,,,,,,,,,,,,,,,,2014
-0.000628802380231827,3.55141088721106e-05,0.499809503469924,0.132715737741794,7.29634668997017,L,,,,,,,,,,,,,,,,,2014
0.000807081435515116,6.45110043450401e-06,3.01201262302987e-10,0.972308167802776,2.50741782801833,LDOS,,,,,,,,,,,,,,,,,2014
0.000141802590885015,2.16359126686579e-07,3.90090297377246e-08,0.99899982285991,5.02495051470212,LEN,,,,,,,,,,,,,,,,,2014
0.00061642513975616,2.75403643598231e-07,8.83140313242186e-06,0.99898519200217,3.59200949549488,LH,,,-0.16071737716954,,,,,,,,,,,,,,2014
0.000672133851071136,2.70970261615155e-06,0.0087144558878609,0.968022406140926,4.59457824969292,LHX,,,,,,,,,,,,,,,,,2014
-0.000512752669966605,5.83012583346243e-06,0.0297560565966365,0.0188902365229329,4.48802847887846,LKQ,,,,,,,,,,,0.926234076311257,,,,,,2014
0.00105361344570017,8.55840122707952e-06,0.038952221372396,0.897915741856868,4.03175611399086,LLY,,,,,,,,,,,,,,,,,2014
0.00137814207334706,1.24138956442507e-05,0.0692376789756458,0.829515808583999,5.70187130194109,LMT,,,0.0303430898484547,,,,,,,,,,,,,,2014
0.00129355832030183,5.34946941259679e-07,0.00424781097893382,0.788867884460641,15.8409367442405,LNT,0.00352574843735427,,-0.0455950736247413,,,,,,,,0.235724763529554,0.0509787826611322,-0.118462726976698,,,,2014
0.0011675685881698,3.68952194970103e-07,8.28362237402401e-05,0.996502386551979,5.09143192195217,LOW,,,,-0.00389116503843995,,,,,,,,,,,,,2014
0.00177565785221255,3.26819300288723e-07,2.13741199882772e-09,0.998999825097119,3.18788220192091,LRCX,,1.07434811567963,,,,,,,,,,,,,,,2014
0.00357553644076805,3.70397401208633e-05,0.131899131490844,0.608190201265504,7.25224596039595,LUV,,,,-0.137484984629476,,,,,,,0.132876292312009,,,,,,2014
-0.000958409237949032,3.36425396949559e-05,0.0658610338280375,0.84478649273754,7.06774942034155,LVS,,,,,,,,,,,,,,,,,2014
0.00146964040231621,3.99262175262798e-06,0.0863884149302089,0.891360248805164,4.42309038298929,LYB,0.0183989220130385,,0.279788760662675,-0.162521032513442,-0.497489561915188,,,0.797437915359219,,0.469794472524966,,,,-0.876768454135824,,,2014
0.00110548086450587,2.44306754298461e-06,0.000125628373845412,0.999492001124192,3.78305472722101,LYV,2.32687600146466e-05,,,,,,,,,,,0.478205291115805,-0.495831313783178,,,,2014
0.000551727721154992,9.70727118836918e-12,6.92302027520021e-06,0.998836849215996,4.19819192176735,MA,,,,,,,,,,,,,,,,,2014
0.00153605624391092,9.4711700040837e-09,0.0129540350810795,0.986045959581229,3.80492214388962,MAA,,,,,,,,,,,,,,,,,2014
0.00208964749364676,8.76671445262844e-06,0.124917614328377,0.798535585486651,9.90936717434055,MAR,,,0.635344932717044,-0.606500671563072,1.00132398783064,,,,,-0.956310062583372,,,,,,,2014
0.00119537260145305,1.57368028871382e-08,7.53887769869917e-09,0.998999958701975,5.28982978585794,MAS,,,,,,,,,,,,,,,,,2014
0.000391220399118078,7.9596904489074e-06,0.146397612809437,0.675960869235536,5.80276767673097,MCD,0.0229565322824974,0.925980986478605,0.943666911976224,-1.08173640562025,1.08849476332711,,,-0.0125266331026242,,-0.91198906937821,0.000271657297234782,,,,,,2014
0.00114710314437445,2.22544503134338e-05,0.115923295759349,0.793415679845478,3.28649319463612,MCHP,,,,,,,,,,,,,,,,,2014
0.00103691359052366,8.54802550476487e-05,0.198200974620977,1.95433464298053e-21,12.0085929136639,MCK,0.211918719654472,,-0.43265931029045,0.288431137337353,-0.655340618773213,,,,,0.532470760169837,,-0.113020206129281,0.236607337995426,,,,2014
0.000671789960517961,5.02564788095963e-05,0.241874049425754,0.518994086133609,3.69395096290978,MCO,,0.965355902633219,,,,,,,,,,,,,,,2014
0.000144929842251437,1.99471240855945e-07,5.22446022780972e-10,0.99899997671263,3.43146367727465,MDLZ,,,,,,,,,,,,,,,,,2014
0.00105280230601022,4.22145139458265e-05,0.153287244014242,0.546842216771137,5.33282941213013,MDT,,,,,,,,,,,,,,,,,2014
0.000882455969351482,2.98767072495302e-05,0.108503286050966,0.732646670123189,7.50627317871987,MET,,,,,,,,,,,,,,,,,2014
0.00141731980416421,2.94534120338505e-06,0.0188292523930902,0.971000557974726,5.38352054511681,META,,,,,,,,,,,,,,,,,2014
-1.26359176571656e-05,8.49556340827392e-05,0.0285740683312028,0.533022495634474,15.221943234177,MGM,,,,,,,,,,,,0.439187183153423,,,,,2014
0.000324166729919326,1.95152633745159e-07,5.97604932930982e-09,0.998999841807361,5.30009830778875,MHK,,,,,,,,,,,,,,,,,2014
3.38067388604754e-05,3.56037787495726e-07,0.000172564579468478,0.995363775124087,4.01964939844519,MKC,,,,,,,,,,,,,,,,,2014
0.000336132972441224,2.71240176178857e-08,9.86868603117975e-09,0.998999947868919,6.57320290022379,MKTX,,,,,,,,,,,,,,,,,2014
0.00104165436524352,0.000126184060667491,0.365883072706715,0.295538766132613,4.86649787615323,MLM,,,,,,,,,,,,,,,,,2014
0.000999554871991863,1.26492752568709e-05,0.0740329538812032,0.647513064175517,4.13953599591954,MMC,0.164272362067425,0.892646040815571,,,,,,,,,,,,,,,2014
0.000814667346472375,8.0158945235647e-06,0.172756617529352,0.750064509769294,5.02515505283079,MMM,,,,,,,,,,,,,,,,,2014
0.000473793643891706,1.85485935693231e-11,4.3941781643336e-07,0.998037328115528,2.85115123873586,MNST,,,,-0.136329480761101,,,,,,,,,,,,,2014
0.00152828655232546,2.7696116589142e-05,0.240668082653616,0.437946795871813,5.96309613840044,MO,,1.04360806654108,,,,,,,,,,,,,,,2014
0.00137393359717785,0.000147695296125524,0.0252255638569694,2.23269227106458e-12,5.25870529624297,MOH,0.204401414600488,0.883710109425342,0.0270312838082139,,,,,,,-0.106043671580616,0.311293494784536,,,,,,2014
-0.000109412458742855,2.98714573051194e-06,0.0549627439572257,0.918882792209562,6.63298092759764,MOS,,,-0.366778608532494,0.499265114678931,0.882733440201315,,,,,-0.810763899302399,,,,,,,2014
0.00022971024437496,2.95614600661391e-05,0.0437311568637592,0.862008936184219,6.45802127893645,MPC,,,,,,,,,,,,,,,,,2014
0.00197845371484353,9.23557239977771e-05,0.066605465842566,0.648935106949799,4.07780823941569,MPWR,,,,,,,,,,,,,,,,,2014
0.000873214019928409,2.16791689637527e-05,0.186393201702988,0.6816735839084,5.03542832858788,MRK,,,,,,,,,,,,,,,,,2014
0.000679739980547059,2.80878352392551e-06,0.0648389788371796,0.930126296601606,7.36425569386745,MRO,,,,,,,,,,,,,,,,,2014
0.00128120257088999,5.74158983081158e-05,0.192565325661582,0.352670865072244,99.9981849837902,MS,0.14181965260916,,1.38528781536531,-1.33147042911526,0.863384874376137,,,,,-0.868263651276701,,,,-0.0492013067942438,,,2014
0.000909280510619639,1.84480382605031e-05,0.123286416246574,0.802646098251812,3.43260424981913,MSCI,,,,,,,,,,,,,,,,,2014
0.00100633582202683,1.61064191949043e-05,0.0841101839117363,0.80234100845652,8.0510565546205,MSFT,,,,,,,,,,,,,,,,,2014
4.15183463235243e-05,2.00647801155555e-05,0.145188402851001,0.727611680630803,3.16947667341879,MSI,,,,,,,,,,,,,,,,,2014
0.000734503983053928,3.56042846872926e-05,6.39059604222253e-14,1.85259323813301e-06,6.56249394763755,MTB,0.177174380561125,,,,,,,,,,0.379520215333811,,,,,,2014
0.000658453307700773,5.60405418562738e-05,0.102919733579616,0.484765103592568,3.6775373697492,MTD,0.128965291454858,,,,,,,,,,,,,,,,2014
0.00207191202729983,4.72165166694922e-05,0.110633631090405,0.802052068254832,5.9495043423232,MU,,,,0.1411617240678,,,,,,,,,,,,,2014
0.000780109439742674,1.30434375910036e-06,0.0135202263333097,0.979702315112038,4.55307222329133,NCLH,,,,,,,,,,,,,,,,,2014
0.00128040026172807,9.68942096664281e-06,0.129994803321123,0.811050384219645,14.3341702033818,NDAQ,,,,,,,,,,,,,,,,,2014
0.000218346299081393,2.86470020250044e-05,0.160450987957375,0.656975820543785,5.48218344174396,NDSN,,,,,,,,,,,,,,,,,2014
0.00112043083805229,1.49743131698677e-07,4.32884441302498e-08,0.998999952539715,9.0987197083171,NEE,,,,,,,,,,,,,,,,,2014
-0.000209533378913545,1.32760626675316e-05,0.0873455691458165,0.89163812241415,7.42612640282096,NEM,,,-0.107766760335195,,,,,,,,,,,,,,2014
4.91833265925262e-05,7.47741873440425e-12,0.00180164863263938,0.996878223209895,3.05629214388278,NFLX,,,,,,,,,,,,,,,,,2014
0.00107487920458315,5.77270052806334e-07,0.0269941423370373,0.97200561512087,6.20107631131525,NI,,,0.0520639045900364,,,,,,,,,,,,,,2014
0.000906049345806824,2.77992742254089e-07,0.000940374876717572,0.995948981949284,4.55561839125431,NKE,,,,,,,,,,,,,,,,,2014
0.00163442011062479,1.14280063340971e-05,0.087403713938067,0.844225722406108,5.50874331852392,NOC,,,,,,,,,,,,,,,,,2014
0.0013402340426818,0.000112062712941737,0.136734347672096,0.730397688689552,5.70689734223965,NOW,,,,,,,,,,,,,,,,,2014
0.000267390150655815,1.51221774234032e-06,0.0371007248605012,0.961898299236501,8.29305661211389,NRG,,,-0.874061736508099,0.930049539172076,0.128513360750363,,,,,,,,,,,,2014
0.00154908495655257,1.25123632700011e-05,0.138147514667362,0.791678201112961,6.1619654076337,NSC,,,,,,,,,,,,,,,,,2014
0.00071330884886644,2.42333430925457e-06,0.0291832404502226,0.961796681039193,3.66554104373871,NTAP,,,,,,,,,,,,,,,,,2014
0.00105746390706043,1.68319044416313e-05,0.188608644436041,0.670058964025336,5.90855934282582,NTRS,,,,,,,,,,,,,,,,,2014
-0.000374860182100903,2.1485231034408e-07,3.08542666856095e-09,0.998999994926834,8.19838793380764,NUE,,,,,,,,,,,,,,,,,2014
0.000558990730536062,2.16308400826126e-07,1.3138580139286e-08,0.998999945714798,4.19040842331508,NVDA,,,,,,,,,,,,,,,,,2014
0.000136638605758376,8.21037269895185e-05,0.226487976428515,0.0503989546299814,4.71730186559024,NVR,,,,0.0637817488040452,-0.0971438264108074,,,,,,,0.66365575377837,,,,,2014
-0.000783535555908798,2.35508271174254e-06,0.000215440832638929,0.982966996261232,4.79458193762006,NWS,,,,,,,,,,,,,,,,,2014
-0.000617414137577953,7.87402739248176e-05,0.167137373837227,0.349676176360749,6.00518014990379,NWSA,,,,,,,,,,,,,,,,,2014
0.00286643227693432,0.000106917276615117,0.0952573376281891,0.657050398030283,5.199510900638,NXPI,,,0.00422391923744083,,,,,,,-0.100223932361391,,,,,,,2014
0.00138184489511794,7.14537615657222e-08,7.27499259078979e-06,0.998981500530807,5.55164685235657,O,,,-0.74594583988924,0.862679973268701,,,,,,,,,,,,,2014
0.00167470120961126,2.17988044825046e-05,0.121725099840998,0.734541469070735,16.0522476025179,ODFL,,,,,,,,,,,,,,,,,2014
4.39002363241637e-05,3.45032369041172e-05,0.172957822435627,0.704979921319453,3.63546380903244,OKE,,0.769340042745086,,0.0644813892933192,0.108075029177007,,,,,,,,,,,,2014
0.000795665096707319,1.07189035361188e-05,0.288657640212239,0.662599917955734,6.47236281356585,OMC,,,,-0.112804161611584,,,,,,,,,,,,,2014
0.00137048702124179,5.23616784972833e-05,0.00892203451779728,0.758980214342728,3.79899139099037,ON,,,-1.76547112163335,1.72393847061803,0.790236156693172,,,,,-0.804679264561474,,0.185289636564858,,,,,2014
0.000789030830130608,4.46367021360796e-05,0.114944080461589,0.587589602890692,4.69872411498172,ORCL,,,,,,,,,,,,,,,,,2014
0.000876620454362818,2.34472143073178e-07,4.62755161009719e-05,0.99773915761998,4.10327083139502,ORLY,,,,,,,,,,,,,,,,,2014
0.000365686871053255,1.00525868917717e-05,0.105373374589094,0.845746282276512,4.89179403348215,OXY,,,-0.784503721791395,0.708165135516216,,,,,,,,,,,,,2014
0.00303874552662313,3.75973483640583e-05,0.0741327666267242,0.881966715284403,4.55576702531627,PANW,,,,,,,,,,,,,,,,,2014
-0.000708121086051708,2.02508822719407e-07,1.82717332852932e-09,0.998999980087001,9.94067850856804,PARA,,,,,,,,,,,,,,,,,2014
0.000438029270434219,2.72747499557675e-07,0.00159132198132533,0.994519830028167,5.10075866569949,PAYX,,,,,,,,,,,,,,,,,2014
0.000328985946836375,3.28089701626009e-05,0.195781527775144,0.624337526930816,5.38907046538727,PCAR,,,,,,,,,,,,,,,,,2014
0.00128615211593674,3.67725938392659e-05,0.0949058300889013,0.588699669054754,29.0777679136558,PCG,,0.851350266421544,,,,,,,,,,,,,,,2014
0.0013054879524808,1.2971944298729e-06,1.41340774230969e-07,0.0914577832588697,5.6358512905808,PEAK,0.048764097666162,,,,,,,,,,0.845418432979707,,,,,,2014
0.00162477880397246,7.92746385431888e-07,0.0101226199432887,0.988871909154882,4.68954865131638,PEG,1.86271713054179e-06,,-0.01088476606143,,,,,,,,,,,,,,2014
0.000915361511424853,2.27109661663241e-05,7.08980543796492e-15,0.443619649665759,19.2755058428375,PEP,,,0.323072584718093,-0.52596996411465,0.0911285320155101,,,0.0146041032396912,-0.245810188092286,0.00367513848749766,,0.367388396224297,,,,,2014
0.00055379601005248,1.42879637760198e-05,0.131922548063744,0.752007654529146,4.82367821246847,PFE,,,,,,,,,,,,,,,,,2014
0.00151587388660756,1.7963222604544e-05,0.180387088809307,0.743689439337474,4.66172248000497,PFG,,,,,,,,,,,,,,,,,2014
0.000348325316610256,2.85602902039471e-06,1.67657344474302e-11,0.851061228179524,26.7388416965336,PG,,,-0.165972098137879,,,,,,,,,0.232831287911579,,,,,2014
0.000253737297556786,3.89783461409184e-06,4.47131488496001e-08,0.887980693964755,7.45848318521316,PGR,8.67936215843363e-17,,-1.7279564047102,1.74842569462185,0.838791608172621,,,,,-0.851561473222875,,0.00666427075194855,0.107192601515657,,,,2014
0.000322320181191703,2.82422057733174e-05,0.191615936468556,0.678511470346868,5.53771377711448,PH,,,,,,,,,,,,,,,,,2014
0.00014649649656252,7.82591703138416e-05,0.229290899829327,0.426989569174688,12.0854890052864,PHM,,,,,,,,,,,,,,,,,2014
0.00022882734396171,3.59646271992767e-07,6.00792730867586e-10,0.99899986697135,3.3830849920695,PKG,,,,,,,,,,,,,,,,,2014
0.000647074006081871,2.92274882190772e-07,0.000129601837259602,0.995899639861566,7.17437533925694,PLD,,,,,,,,,,,,,,,,,2014
0.000624029772974128,5.64439307762821e-06,0.0992635527691864,0.838961775736276,5.30290843309394,PM,,,,,,,,,,,,,,,,,2014
0.00133114727465112,3.31221034476708e-07,0.177201255314746,0.592293182614784,3.92301395969174,PNC,,,,,,0.998060286961765,0.0083162641831698,,,,,,,,,,2014
0.000358913119124999,2.7162134866464e-07,1.04475305054337e-08,0.998999861564725,3.69249408150597,PNR,,,,,,,,,,,,,,,,,2014
0.00118697643424633,1.68635787930999e-07,1.07017438566653e-07,0.358553865154946,32.5520822357343,PNW,5.93571241654229e-08,,-0.0409696672093483,,,,,,,,0.640445889390349,,,,,,2014
0.000917912902998893,1.50793140742069e-06,7.22665612769311e-09,0.998999933424727,3.80480297498914,PODD,,,,,,,,,,,,,,,,,2014
-0.000122361692525569,1.4765475244474e-07,1.4590839194399e-08,0.998999965358465,4.1805284606799,POOL,,,,,,,,,,,,,,,,,2014
0.00103157754210091,1.28809610057352e-05,0.0975493049138122,0.817046858782283,4.48654028756581,PPG,,,,,,,,,,,,,,,,,2014
0.00102164570423327,4.14493305527644e-07,0.00235438363617425,0.997677677150742,10.6243015289937,PPL,0.00211824751229289,,,,,,,,,,0.0127610932913036,0.192536571421922,-0.225219185454383,,,,2014
0.000604333702814563,6.23946864319766e-05,0.166859767729293,0.392205178003759,9.17014192341886,PRU,,,,,,,,,,,0.138925869410287,,,,,,2014
0.000908927033191761,8.03239015866979e-08,5.6072812891853e-06,0.998992772234504,5.23058777629398,PSA,,,-0.0723861866475814,,,,,,,,,,,,,,2014
0.000622731797279109,8.23100065715766e-06,0.0848657932597492,0.889155239670413,5.21541347157148,PSX,,,,,,,,,,,,,,,,,2014
0.00016689892438144,5.47442000277936e-08,5.366361110249e-09,0.998999992037448,11.6678243597833,PTC,,,,,,,,,,,,,,,,,2014
0.000775815663109089,4.28324765465707e-05,0.121963223974984,0.752765598821861,3.26999817523389,PWR,,,,,,,,,,,,,,,,,2014
-8.44418879713164e-05,1.2182346641426e-05,0.0466287899798594,0.929571796836591,9.17660245269526,PXD,,,,,,,,,,,,,,,,,2014
0.000893640748065103,1.50530661704024e-05,0.123562742046191,0.822025235743125,2.97282952035258,QCOM,,,,,,,,,,,,,,,,,2014
0.00244694053817098,3.98291310483738e-05,0.182693293888793,0.732817687414907,4.2022216238386,RCL,,,,,,,,,,,,,,,,,2014
0.00154878179426986,1.46439497680723e-07,9.54904161366324e-05,0.997955550608866,6.79701130466088,REG,,,,,,,,,,,,,,,,,2014
0.000863755770828539,1.82734388621238e-05,0.028132800253847,0.937060502993497,5.54484092862835,REGN,,,,,,,,,,,,,,,,,2014
0.000475471361613613,1.36763053885664e-11,1.6818510891063e-05,0.297511253244966,15.1704054101818,RF,,0.892378375364038,,,,,,,,,0.701360915532822,,,,,,2014
0.000920427587503412,1.49412707517167e-12,0.000182035510380225,0.997997561207779,5.29392208708152,RHI,,,,,,,,,,,,,,,,,2014
